image_path,label
./dataset/nhcd\consonants\35\024_02.jpg,त्र
./dataset/nhcd\consonants\35\025_01.jpg,त्र
./dataset/nhcd\consonants\35\025_02.jpg,त्र
./dataset/nhcd\consonants\35\028_01.jpg,त्र
./dataset/nhcd\consonants\35\028_02.jpg,त्र
./dataset/nhcd\consonants\35\029_01.jpg,त्र
./dataset/nhcd\consonants\35\030_01.jpg,त्र
./dataset/nhcd\consonants\35\030_02.jpg,त्र
./dataset/nhcd\consonants\35\032_01.jpg,त्र
./dataset/nhcd\consonants\35\032_02.jpg,त्र
./dataset/nhcd\consonants\35\033_01.jpg,त्र
./dataset/nhcd\consonants\35\034_02.jpg,त्र
./dataset/nhcd\consonants\35\035_01.jpg,त्र
./dataset/nhcd\consonants\35\035_02.jpg,त्र
./dataset/nhcd\consonants\35\036_01.jpg,त्र
./dataset/nhcd\consonants\35\036_02.jpg,त्र
./dataset/nhcd\consonants\35\037_01.jpg,त्र
./dataset/nhcd\consonants\35\037_02.jpg,त्र
./dataset/nhcd\consonants\35\038_01.jpg,त्र
./dataset/nhcd\consonants\35\039_02.jpg,त्र
./dataset/nhcd\consonants\35\040_01.jpg,त्र
./dataset/nhcd\consonants\35\040_02.jpg,त्र
./dataset/nhcd\consonants\35\041_01.jpg,त्र
./dataset/nhcd\consonants\35\041_02.jpg,त्र
./dataset/nhcd\consonants\35\042_01.jpg,त्र
./dataset/nhcd\consonants\35\042_02.jpg,त्र
./dataset/nhcd\consonants\35\043_01.jpg,त्र
./dataset/nhcd\consonants\35\044_02.jpg,त्र
./dataset/nhcd\consonants\35\045_01.jpg,त्र
./dataset/nhcd\consonants\35\045_02.jpg,त्र
./dataset/nhcd\consonants\35\047_01.jpg,त्र
./dataset/nhcd\consonants\35\047_02.jpg,त्र
./dataset/nhcd\consonants\36\001_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\001_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\002_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\004_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\005_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\005_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\006_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\006_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\007_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\007_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\008_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\010_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\011_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\011_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\012_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\012_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\013_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\013_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\014_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\015_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\016_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\016_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\017_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\017_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\018_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\018_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\019_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\020_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\022_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\022_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\023_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\023_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\024_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\024_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\025_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\027_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\028_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\028_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\029_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\030_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\030_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\032_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\032_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\034_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\034_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\035_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\035_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\036_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\036_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\037_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\037_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\039_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\039_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\040_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\040_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\041_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\041_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\042_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\042_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\044_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\044_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\045_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\045_02.jpg,ज्ञ
./dataset/nhcd\consonants\36\047_01.jpg,ज्ञ
./dataset/nhcd\consonants\36\047_02.jpg,ज्ञ
